X1,X2,X3,X4,X5,X6,age,salary,Married,Happiness
0.227034479,-0.496205876,0.646870465,0.332436911,0.374916834,0.180314442,56,30000,0,1
-0.324068175,0.046936298,2.138055212,-1.056338867,1.018074499,0.105713566,50,54853.62691,1,1
0.591442152,-0.556164569,0.712383345,0.759136622,-0.351802476,0.556835536,52,72782.89609,1,1
0.68022036,0.148760733,-0.787661592,-0.817808797,0.097302829,1.318317391,65,90427.73115,1,0
0.30740357,1.540107824,-1.081945879,-1.510945767,-1.226437765,0.777056898,21,41417.44289,0,0
-0.82461225,0.968498803,-0.952968834,0.076133554,-0.096885929,-0.243346087,40,76022.07791,1,1
0.276600766,0.520794306,2.00331188,-0.082155859,-0.74597011,-0.084248885,20,50070.10889,1,0
1.195480651,-0.492884912,-0.327327441,-0.001021902,-0.160270298,-0.563493358,37,75624.37872,0,1
-0.596629059,0.749938393,-0.662643394,-0.764644618,-0.229012073,0.715191303,18,44394.85304,0,0
2.097939339,-1.686876951,-0.158436644,-0.625112618,-0.314439878,0.589901879,50,56549.47304,1,1
-0.525630934,-0.252353482,-0.316907049,1.12844666,2.107557,-0.342117335,27,65811.09735,0,0
0.032407013,0.58371142,1.56765036,0.441085615,1.767544653,1.326509259,61,74313.66259,0,1
-0.672485596,0.740421214,-1.014477491,-0.956746077,1.416142382,1.073800805,20,68554.62405,0,0
0.223270836,0.66988449,1.180643232,-1.950696894,1.795058967,1.82350611,49,53561.54833,1,0
-1.742221693,0.294830689,0.122092096,-0.914416402,1.419302649,-0.789826836,62,52466.03213,0,0
-0.546041799,-0.195724979,1.207026513,0.157299072,-0.022377334,-0.100190395,55,86684.72431,0,0
-1.0921212,0.53797597,1.582619044,-0.631931718,-0.124909605,-0.196508799,48,64157.96051,0,1
0.135338348,-0.952861041,0.084797634,-0.709650205,0.235400251,2.603712035,38,52867.88369,1,1
0.994447376,-0.844677263,-0.31506361,-0.589160439,-0.210684919,0.009842585,41,68070.81051,1,1
0.646006187,0.061734676,0.066178832,-0.072707563,-1.040045381,1.265171991,41,69342.45511,0,1
-2.371659361,0.173197643,-0.094770672,0.784627913,0.296605256,1.034767612,69,39698.71138,1,1
2.042069653,-1.825615179,-1.656966456,-0.000419204,-1.566121084,-0.083944096,27,67294.1139,1,1
0.295279941,0.455146381,1.552480374,0.061937022,0.13764164,0.055510824,23,37403.81203,1,1
-0.77649914,0.772728378,0.245785017,-0.224860364,-0.994772885,0.522783144,45,50327.20382,0,1
0.157127919,-0.077285237,-1.163099185,-0.499356832,-0.08103887,1.257843236,18,45205.76371,0,0
0.176189823,2.374466283,-2.06752332,0.894240871,0.191203443,-0.172005535,64,58062.37171,1,1
-0.666848717,-0.682935106,-2.327599233,0.742402068,-0.352853471,-0.50858029,63,53443.5003,0,1
0.197916667,-0.361087163,0.770480437,2.045279918,-1.640510863,0.9322844,61,56997.65382,1,0
-0.607472288,-0.395066906,-0.618977568,0.610564298,-1.188018833,-1.146868651,27,31577.66647,1,1
-0.404361993,-0.076187611,-0.454900668,-0.498414322,0.458243622,0.252740135,58,58858.16632,1,0
-0.686279136,-0.328724813,0.488154265,-0.904651309,-0.557442194,1.060172934,47,43480.6839,0,0
-1.43267129,-1.406810545,-0.516048156,0.952945261,0.560849753,0.430247531,70,94252.69156,0,0
0.14583647,-0.546548296,0.546524416,-0.814986884,0.009701292,-0.566975429,32,54005.40154,0,0
0.585299437,-0.097620696,0.095264064,0.809736687,-0.197831891,-1.001233746,31,56132.82949,1,0
0.514883596,1.228572082,-0.084129583,-0.759913994,0.347643588,1.18707341,41,70425.70244,1,0
0.819925253,2.202243273,-1.572750406,0.349158384,-0.674897072,-0.175665766,27,79837.40516,0,1
0.32434021,1.335473898,-0.819731356,-1.059751215,0.400394918,-0.901406888,43,42335.73836,1,0
-0.532725498,-0.77537903,0.602535366,0.779885354,-0.419507082,1.138857446,18,68595.69788,0,1
0.839663864,-0.695809611,-0.682021815,-1.233671656,2.536285559,0.801002204,37,74494.05047,0,1
-1.35751754,-0.159328578,1.205369556,0.27295733,-1.133935617,-1.051741115,46,62769.90889,0,1
-0.900671383,1.784558889,2.346401324,-0.197839934,-0.35724863,2.514305095,51,62469.37951,1,0
-0.964200071,-0.165424052,0.656385301,0.101806437,-0.316906997,-0.540531968,19,52320.8664,1,0
1.080056059,-1.327507491,1.492831891,-0.395803834,-1.351865561,0.784049337,19,55167.31179,0,1
0.942788514,-0.501177137,0.720727238,-0.419259947,0.725812589,1.986584314,19,58383.40973,0,1
0.487305237,0.757056002,-0.534262023,0.154781204,-0.428724081,0.888220111,25,53611.21323,0,0
1.071929865,0.689940277,0.200151665,-1.002138378,-2.379778222,0.259179442,42,73321.12997,1,1
-0.879282782,-0.200216666,2.013320946,-1.008022062,0.695128572,-1.432266902,35,46922.28886,0,1
0.34859512,0.683414674,-0.523553743,-0.3585495,-0.636168781,2.041028941,62,72832.13972,0,0
-0.125174428,-2.273172203,-1.039327299,-0.39747014,-0.104901423,0.865136536,34,79916.99553,0,0
0.846882104,0.103829235,-1.134194423,-1.005396464,0.67682258,-1.414853867,47,65547.42863,1,1
-0.115224233,0.860685421,-0.217529384,0.924214693,-0.364706585,1.54462673,25,33157.69567,0,1
-0.384942888,-0.832863275,-1.003472089,-0.334473418,-0.372896639,0.061152234,59,69182.95522,1,0
0.540908519,-0.836338536,1.674019427,-0.226662203,2.464701984,-0.277657806,63,50344.25999,0,0
0.876169167,-1.866448153,0.216356535,-1.327528326,-2.153745748,-0.572103629,46,52085.11824,1,1
-0.668345195,1.589895595,0.97172631,2.071635855,-1.285965487,0.171161751,68,65429.4056,1,0
-0.061075671,-0.720153977,-0.298665391,2.427067396,-1.092060935,0.807963789,36,76581.09857,1,0
-1.058440634,0.241043278,-1.140197198,-0.780398578,1.789022741,-0.49469269,54,35079.35926,0,0
-2.498061017,0.603917041,-1.309393945,1.226086381,-0.644613306,0.127583642,41,60863.58931,0,0
0.200459631,1.512067949,-0.907991742,-0.091813384,0.240208875,3.380614489,35,89876.19829,0,1
0.608905356,-0.153897774,0.347525494,1.603769593,-0.474078203,0.475699648,27,43515.28579,0,1
0.262066809,-0.539429794,0.519882932,0.336233086,0.603200342,0.965908004,33,56993.87605,1,1
-1.949561718,0.173067649,0.603196073,0.099762169,-0.012713548,-0.958269062,67,50760.12328,0,1
-0.35084943,1.284080277,-1.488672684,-2.49926954,0.253099196,-1.35740297,58,70549.8744,1,1
-2.21834776,-0.170172531,-0.000409186,-0.878605973,1.287246371,1.464532792,59,41242.83852,1,0
1.369701108,-0.954869082,-1.026061831,0.02052067,0.440269647,1.179068426,61,36442.76066,1,1
-1.086054582,-1.540757808,0.401465968,0.198666253,-0.735067377,1.71385816,22,72480.54754,0,0
1.255403609,-1.221297385,0.479077055,-1.214833714,0.312067049,-0.07959596,32,63579.87441,0,1
0.945869644,0.864391497,-1.172173047,-0.728771529,2.418652748,1.254313833,40,42207.07786,0,0
-0.900590353,-0.320624476,0.968029607,0.553447017,0.564970469,-2.554263594,48,58972.91415,1,1
-1.132784951,-0.60752091,2.338822942,-1.38321073,0.151909655,0.541220886,47,40772.5078,1,0
0.350370216,-0.715967223,0.834835738,0.133729724,-1.370552953,1.033026494,24,73834.25679,0,1
-0.844324037,0.08504586,-0.16283404,1.237953531,0.724418531,-0.688291812,37,64174.30193,1,0
0.102484642,-0.239455094,-0.316545703,0.385469629,0.87222688,1.055833885,56,49280.08015,0,0
-0.482827591,-0.273132144,-0.209063982,0.335486743,0.312723147,-0.179789108,20,51297.68652,1,1
-1.781158414,1.349323928,-0.760733847,-2.020151449,0.114094119,-0.079700626,20,53112.09368,1,1
-2.230468019,1.538016282,0.252398207,-0.821912776,2.832539681,-0.258599645,48,43874.85955,0,1
0.226684248,-1.610021673,-1.138462591,2.054201834,0.855427749,1.581317893,24,80099.77238,1,0
-0.561557746,0.327592731,-1.889697787,-0.599161918,1.240028262,-0.454364034,18,77447.14487,1,1
-0.553089817,-0.776862099,0.219601682,1.26447621,0.066882154,-0.576664646,44,53981.05495,1,1
0.695863839,-0.248251114,0.021233066,-0.610840889,-0.131594418,-0.857229752,67,55282.36917,0,0
1.173442277,0.309278385,-0.571170016,-0.277820502,0.632099078,-0.368575744,18,43156.05036,1,0
-0.272544721,-0.212719917,-1.282696623,0.515586845,-0.132542862,0.195003211,23,57590.73218,0,1
-0.340598707,0.230459881,0.289744027,0.100693016,-0.050433985,0.638589002,37,67338.68638,1,1
0.500143033,0.672970206,-0.990175039,0.381512451,0.463205682,-0.75329095,56,77717.89588,0,1
-1.35693557,0.294576801,-0.138944351,-0.818390255,-0.512809846,0.37290391,61,46558.04491,1,0
0.223153055,-0.646836304,1.764971854,-1.136270189,0.220409215,0.611970874,20,34728.88766,1,0
0.551885972,-0.629199607,0.65118977,-0.885871614,0.080084147,-0.932775364,19,44892.78112,0,0
0.680230208,-1.439705297,-1.369132662,-0.532318141,0.967025637,0.063136644,64,68343.22031,1,0
-1.936752703,-0.853920298,-1.274851571,-0.229281382,-0.611314338,-0.084848473,49,59347.36286,0,0
-0.76135527,1.962068362,0.151819093,1.037275381,-1.999931905,0.073849693,37,74885.74551,0,0
-0.878263253,-0.792003574,-1.375320682,0.087341456,-0.31063492,-0.529989517,53,60623.82739,0,0
0.099886954,-1.193378812,-2.001725481,0.484597103,0.397286023,-0.135499725,44,84235.59105,1,1
0.48074458,0.319927862,0.532372011,0.141601013,0.964107457,0.031070839,37,36215.11893,0,1
1.496710407,-0.110364759,0.320935754,-1.115434254,-0.692843003,1.864047944,36,30000,1,1
-0.49496548,-0.195593237,0.450598331,0.017269526,0.54209986,0.044739162,38,80298.3374,0,0
-0.497572498,1.409045966,0.263035182,0.13078211,1.135154366,1.338414199,60,48063.19777,1,0
1.149672019,0.549126676,-0.065310712,0.759923221,0.751250663,1.414110987,37,62063.86208,1,1
0.296576939,-0.529992932,-0.662188548,-1.06858807,-0.790635103,-1.318968722,22,62015.85109,0,0
1.267651511,-0.424475918,0.516134966,-2.040410865,-0.683226375,-0.291189201,37,64902.26178,1,0
0.288728003,-0.502586514,1.529883488,0.176263815,0.43500345,1.41617331,29,52894.14329,0,1
-1.157116619,0.874739622,-0.501229007,0.353850002,1.625340312,0.181108463,65,45722.00324,1,1
-1.333128355,-0.308147629,-1.02074021,-0.179384806,0.014165159,-0.116383875,27,44521.92599,0,0
-1.551512249,-1.793153502,-1.135119419,0.028020901,-0.165327719,0.750029953,70,69054.95675,0,1
0.662051835,-0.048319679,-0.866730233,0.878772379,-1.369617465,1.067525208,39,71572.4799,1,1
1.188596823,-1.537026001,0.202598524,-0.458805577,-0.36428688,-0.029371137,55,56248.65245,1,0
1.849362141,2.184230602,-2.139627564,-0.278640842,-0.715238154,-0.278254189,45,51048.01066,1,1
0.843105332,-0.965667914,0.439170424,0.079036445,0.027199374,-2.363569312,29,68530.06397,0,1
1.162838578,-0.161864765,0.64391301,-1.219814679,-1.512823993,0.047053498,56,37775.66348,0,0
-0.580016333,0.258202735,-1.79807836,-0.151897225,-0.328590454,-0.381155745,27,89245.4716,1,0
-1.156415817,-0.288658161,-0.979180436,-0.063743317,-1.008934346,-1.006527431,65,66785.63634,1,0
0.850079332,-0.290030401,0.07968098,1.637042214,0.940229306,-0.205335184,52,57607.87415,0,1
0.417680752,0.421827286,-0.14346973,-0.298115658,-0.859172358,-0.417411881,65,72448.52066,0,0
0.107444374,1.526215959,0.519637468,0.20001124,-0.572349238,0.169164974,61,69459.95521,1,1
0.387371481,0.767509082,-0.141136822,0.918617605,0.282126526,-0.279002935,57,63525.8166,1,0
0.323185482,1.478513879,1.264769527,-0.837484725,-0.453715578,0.446997375,54,31646.16904,0,1
1.28381686,-1.046619108,-0.321169399,1.375740387,2.359452622,0.173905656,34,66164.25144,1,1
1.294985585,0.317362633,-0.983032987,1.763870232,0.930515157,1.273549348,69,81838.28697,0,1
0.544220352,0.155246052,-1.063441866,-0.028896288,0.017206578,-0.534297899,44,51671.71816,1,0
0.845802873,0.351091292,0.735468509,-0.539426061,0.368101385,1.779849034,69,74379.73508,0,1
0.514062552,1.376231971,0.029621142,1.627119424,-2.355423188,1.067241181,63,72735.53148,1,0
-0.461169732,-0.22078915,0.633715901,0.795630873,1.231725174,1.486744159,46,64411.11204,1,1
0.756564675,-0.405503367,0.613122499,0.081969205,0.51189667,0.252768055,43,62552.47266,0,0
-1.394495069,0.533980797,-2.019849853,1.42684382,-0.073157823,-0.281316471,26,68397.68235,1,0
1.053891552,-1.778202728,-1.140082601,1.320992189,0.565849683,-0.537947536,68,66237.47898,0,1
-1.19452294,-0.236852049,-1.020625041,-0.336256954,0.687849244,1.75238974,29,88362.90597,0,0
0.285803287,-0.134197689,-0.816064188,0.248729853,-0.416372517,1.096661469,60,74501.32833,0,1
-0.845153958,-0.920358616,-0.420355327,0.576792488,0.380162041,-1.00811632,43,70606.68583,1,0
0.553388983,1.057059011,0.999149595,0.02873003,1.048724541,0.977615313,50,75857.90155,1,0
-0.033925226,-1.062240317,1.198482352,-1.390870591,0.454897743,-0.825360074,49,70616.96771,1,1
-1.594755958,-0.135873048,-0.29289083,-0.938259504,-0.252605987,0.324290756,28,30000,1,1
0.420699631,0.293157225,-0.251280861,-1.358262785,0.296650762,0.825932595,46,58248.69172,0,0
-0.577920777,1.353451561,-0.705433724,0.492924303,1.382239064,1.457976115,25,50706.45976,0,0
0.881146721,-0.010556435,0.089187697,-1.184352317,0.783975941,0.237544423,42,64919.54266,1,1
0.001325689,0.936153594,0.202520883,0.192418071,-1.163067154,-0.133996082,37,51649.33518,0,1
0.395420985,0.700595397,0.806475555,1.831903826,0.586683814,0.044132206,38,68866.77297,1,1
-0.957568955,0.123457556,0.798438726,1.427770185,0.454157905,1.066846462,21,53683.22666,1,1
-0.589332231,-1.089513408,-2.302118051,-1.837416647,1.164113524,0.788381696,53,85465.24855,1,0
-0.458638636,-1.434580861,-0.152544948,-1.278701471,0.032819513,-0.016333751,60,84751.0512,0,1
0.85670248,0.106505401,1.384100031,-0.776516424,-0.369340291,-1.863349867,46,38298.94414,0,1
1.677377088,-0.542696874,-0.438114927,-1.169023689,-1.368164814,-2.434474117,36,64843.07229,1,1
-0.805171752,0.919261092,1.139241818,-1.653814377,-0.694594407,0.225336018,43,53071.80779,0,0
1.076848145,0.745856518,-0.3064518,-0.01084034,1.20794557,-1.181249665,53,63780.21127,0,0
-2.169677418,-0.184610994,0.174923467,0.705100549,0.197956487,-0.52884392,42,68800.34175,0,0
-1.194189401,-1.157712924,-1.136890692,0.954034039,-0.099787813,-0.226942179,40,40818.724,1,1
-0.958778456,0.51073555,-1.099248558,-0.474476171,1.295623783,2.076485453,55,45395.91897,1,0
-1.352508689,-1.017949446,0.725491572,-0.2719037,1.089602467,0.122372503,45,47262.51418,0,0
-1.58358839,-0.758463923,0.88181828,0.355677245,-0.735745554,0.719976796,58,51728.73035,0,0
0.412998912,-0.979415738,0.026428906,-0.108485562,1.200996334,0.50454734,28,52166.17736,0,0
-0.214067698,-0.138501022,-1.227524243,0.810606776,-1.658581031,-2.421887543,46,71951.48038,0,1
0.379405398,1.170192334,0.043804557,0.430364863,0.459544942,-0.399491038,61,63337.37132,0,0
0.690472686,-0.00504087,1.257234961,-0.376304424,0.341308397,-1.220030236,67,46932.67074,1,0
0.265616993,-0.443218692,1.74286647,-1.856636312,1.149781913,1.727203096,37,55205.60898,1,1
0.657763176,-1.52561493,-0.316707932,1.499031605,0.381011676,-1.819314356,26,30000,1,0
-0.069532286,0.552124585,-1.65986785,-0.686082289,-0.244560199,-0.420823991,41,90295.71975,1,0
-1.186993388,-0.780404606,0.8403636,0.357558646,-0.165562741,-0.260727389,64,60271.03579,1,0
1.057814181,0.117517619,-0.275963096,-1.916591669,2.693248987,-0.985839717,66,74889.0473,0,1
-0.589112133,-0.354218616,0.943040642,-0.011316583,0.082640448,0.101424044,58,71897.567,0,0
-0.935596299,0.83817722,0.281072225,0.100261961,0.597075692,-0.042278023,30,59458.98371,0,0
-0.177917876,-0.157236392,-0.883444106,0.148602073,-2.02116176,0.163045648,19,30000,1,0
-0.912810919,-0.058926355,0.058244361,3.013793283,-0.827356898,0.502491302,34,51631.05017,0,1
-0.417430382,0.485747147,1.308338367,-0.631118374,0.518768045,0.236818861,67,65304.21983,1,1
0.344053922,2.106940182,-0.149153989,0.820664227,-1.614522524,0.380476247,44,60907.6389,1,0
0.348341739,0.88844693,-1.034805163,0.523232452,0.549398834,1.112211633,55,75605.62068,1,0
-0.897830066,-0.088606106,-1.588644169,-0.678638993,-0.725125354,-1.649664848,19,59970.57991,0,0
-0.487705373,0.003197991,-0.772164687,0.805669403,-1.03385131,0.699966495,50,87630.98001,1,1
1.074333005,-0.52485946,-0.410136262,-0.164320937,-0.728836254,-1.045702456,22,44105.33097,0,0
0.496400118,-0.949995704,0.819999136,0.875243218,1.527538858,-0.642398987,31,67765.20054,0,1
2.075065039,-0.552750787,-1.120849268,1.960962623,0.333417921,0.121085593,44,44565.9919,0,1
1.180128174,-0.772148964,1.553751886,0.150798891,-0.910436378,0.411321016,67,73711.23984,1,0
1.144293069,0.653368384,-1.337152211,-0.281125229,0.775339852,0.52905404,53,48703.47083,1,1
-1.38786855,-1.071194858,2.331486093,1.051556184,0.829738344,-0.945121845,44,33651.33201,1,1
0.763860352,1.333210561,1.725518557,1.396653166,-0.381308101,1.631193757,31,37705.26187,1,0
-0.053106802,0.752046384,0.141166249,-0.883257539,0.959173625,-0.417852493,32,52918.99886,1,0
-0.550981804,0.020501729,-1.647693535,-0.45295709,1.006749636,-0.719407188,44,83379.5499,0,0
0.168015341,0.000318611,-0.055424062,0.675423272,0.851331967,-1.271935865,25,71120.86711,1,1
0.945211535,-0.55728131,-0.386840958,-0.13203201,-0.673752033,-1.370513182,38,66703.27775,0,0
0.500831591,0.270084411,-1.274287223,-0.954332013,-1.179051893,-1.399799135,51,59024.01519,0,0
-0.878473801,1.088092463,0.291009627,0.540694828,-1.692867324,0.314358375,66,43105.26436,0,1
0.742458914,-0.703156462,-0.82364313,0.671489716,-0.655514639,0.604179089,45,46007.91667,1,0
-0.637587542,-1.533392089,-0.714905847,-0.334385756,-0.367810958,-0.864205021,41,51723.72846,1,1
0.216683119,0.703218255,-0.203678635,0.061348765,-0.286436086,-1.141878817,34,50364.6046,1,0
-0.303350067,0.324365974,-0.574908829,-0.576573069,-0.047203521,-0.211645555,69,50148.45416,0,1
-0.218866252,-1.120198801,2.078156617,-1.095237426,1.732988549,0.097286403,23,45728.79681,1,0
0.766242975,-0.733391371,-0.535714633,-0.497064607,-0.339577173,0.262977484,55,60091.21848,1,1
-1.04019372,-0.859104274,0.440881011,0.07393235,-0.048774117,-0.964286615,36,48731.15784,1,1
1.945195074,-0.724532269,0.145522492,-1.475089221,-1.817591839,-0.167196272,18,76974.53108,0,1
-1.821086069,-0.323682754,0.352750225,-0.424012931,2.227971465,1.567177554,55,76823.60374,0,0
-0.597667683,-0.266547304,0.429088404,0.087830131,-1.315907401,-1.194764112,43,69015.30296,0,1
0.37021189,-0.650793655,0.881361487,1.19465991,-0.706854704,-0.029128386,22,67283.71763,1,1
0.584314166,-0.758163819,0.266446076,-0.312592355,0.695722047,0.499981067,21,36716.97968,1,1
-0.100475721,-0.228784344,0.224895795,-1.24590235,0.246192438,-0.967877145,42,94362.38126,1,0
-0.057390703,0.167691535,0.058477068,-0.209660013,1.64318627,0.611314346,62,55776.1041,0,1
0.410550085,-0.316296536,-0.138417852,-0.566569304,0.720013656,-1.339235349,69,71905.70406,0,0
-0.231069477,1.158667023,-0.911797882,0.552178555,-0.081284051,0.6345173,66,72494.54955,1,0
1.393181258,0.508087714,-0.060868377,-0.337905326,1.044083869,0.043356519,62,44381.89443,0,0
0.839349114,-1.590845857,0.241267375,-2.710566622,1.161307946,-1.419420764,39,50582.28298,1,1
0.872824351,0.523727765,0.402164557,3.691624501,-0.660158761,0.687665668,65,65968.6514,1,1
-0.966156723,0.605543983,0.180284773,0.142363292,0.963029386,-0.895860384,30,36808.89465,0,0
-0.079388424,-0.434734968,-0.232955013,0.08919151,-0.222261163,-0.153310822,40,58659.37382,0,0
-0.300465949,-1.495197587,-0.057079903,-1.541409972,-0.103477908,0.630166889,50,30000,1,1
-1.005601376,0.008066759,-0.553646485,-1.464569266,0.142933283,-0.964443576,42,60152.01536,0,0
0.360164184,-0.007708651,0.313223991,-0.091948958,-0.380780872,-0.528287499,27,80628.02475,1,1
-0.537645758,-1.121646237,-0.221128228,0.336171332,-0.434591148,1.126159227,35,59963.92117,1,1
0.65540383,-1.451219216,0.180560938,0.702114139,0.984720848,-2.069807275,44,38051.18524,0,1
-1.070191563,-0.087553546,1.000803043,0.237437657,-1.528938905,1.418673232,66,51707.04223,1,0
1.719040613,-0.233077192,-0.70935891,-1.185942203,-1.061626945,-1.464254392,43,69226.7451,0,0
-0.896332659,-0.417265365,0.596695381,-2.504466609,0.674733983,-0.699270467,66,62501.90447,0,1
0.219302337,-0.083410735,0.03321018,-0.100222349,-0.072899459,0.282412347,59,66778.98936,1,1
0.79185931,-1.102776374,2.0211936,-0.533974671,0.991512652,0.603139851,69,57416.09449,0,1
-0.57064043,-0.434820613,-0.216300328,-1.262571724,0.357932278,0.297990027,19,48513.61811,1,1
0.852468643,0.533325031,0.695164583,0.828058224,-1.333704659,0.047265385,27,61881.32348,1,1
-1.229183598,-0.34997008,0.015353452,-1.575576749,0.062834419,-0.436044994,37,61019.13946,1,0
1.452117699,-1.671972472,-1.388304508,0.616968839,0.534547801,1.561290761,55,75407.59292,0,1
0.014149265,-0.472692278,-0.520689096,-1.410137975,0.234039659,0.772956371,20,52951.9192,1,1
-0.596411408,-1.070158464,0.880471105,0.134088686,-0.468274174,1.175604899,27,60731.1341,0,1
-0.299181772,0.267136296,-0.432694461,0.933974322,-0.27394032,-0.4213573,45,57821.72446,1,0
0.808919269,0.318837403,-2.220256315,-0.337933316,-0.560085156,-2.328211902,36,94109.45722,1,0
-0.584455292,-1.658774625,-0.031403017,1.689919835,-1.325197082,1.020030321,34,48705.04603,0,0
-0.749357689,0.759012971,-1.092336298,1.917886326,-1.462739565,0.356433567,61,54230.62376,0,0
-0.221536598,-1.112186301,0.131817733,0.237175,0.390020956,0.182861302,70,45638.5176,0,0
-1.176962113,1.55918229,1.551147081,0.541385371,-0.871458366,-0.567374834,61,79557.52486,1,0
1.820543908,-0.048776265,0.769457311,1.060708866,0.575598427,-0.348118587,40,80669.32448,1,1
-0.566394591,-1.246393499,1.536655829,0.544426372,-0.595067487,-0.599049749,45,56746.52865,1,1
0.831616786,-1.141986071,-0.561512021,0.437243218,-1.313148587,0.045167831,44,77783.90727,1,1
0.209470084,0.348095292,-0.143166334,-0.524069403,-0.407943635,-1.135677471,49,64921.52396,1,1
-0.98453405,-0.39129989,-1.044436197,-1.687356175,2.094374972,0.76261088,55,70530.31008,0,0
-0.005954709,-0.09665391,-0.684043445,-1.390095413,-0.095610779,2.036629087,29,45077.19672,1,0
0.784002779,1.612780233,-0.926884832,2.382367359,0.645866668,-0.597652596,37,62420.66532,1,1
-0.188261335,-0.699244064,-1.306722969,0.322458958,0.16880381,-1.592790577,23,88085.56082,0,0
1.193112946,0.059962858,1.365856625,-0.245683481,-1.405198036,-0.102015048,20,82161.78884,0,0
1.021515393,1.419844487,-2.091960295,1.263327259,1.448963246,0.315223337,20,72079.49684,1,1
0.918914855,0.270513475,1.370138905,-0.749457973,-0.24782181,0.453253894,40,74265.94883,1,1
-0.459656772,-1.606602735,1.246058925,0.583108267,-1.310512565,1.602510486,26,96495.12681,1,1
-1.079842448,0.505389012,0.499792675,0.077192034,-0.512233508,0.81580294,50,71786.49373,1,1
-0.613587605,-1.163002858,-1.114507268,0.460027501,-0.206244095,-1.811581903,53,50074.75217,0,0
0.196240941,1.406807529,-1.582175111,-0.336409869,0.749479524,-1.235973432,29,78195.16479,0,0
0.545786714,-0.822867605,-0.548403681,-0.964694307,-0.680763181,0.405653785,43,58885.39723,1,1
-2.171571405,2.969509508,0.625120456,-0.822871073,2.6203456,-0.454153134,54,67331.63638,1,0
-0.008113202,1.467375988,0.003063637,-0.783884202,-0.937168983,1.515127059,67,61777.40884,0,0
0.158089225,-0.79661257,-1.043499495,-0.002970312,0.611994962,-0.937132687,65,49368.21018,0,0
-0.277544256,0.020013805,1.148204785,-1.55613518,-1.973972741,0.960709953,27,64627.51098,0,1
1.291273839,0.753644282,1.684383328,-1.247428615,-0.123698666,-0.649340182,61,74503.11832,0,1
0.421780074,0.783660474,-0.226599164,0.135524298,0.367234279,0.262193188,28,71081.33455,1,0
1.310191908,0.44233626,0.109336904,-0.127675044,-1.119583254,-0.82792586,36,67198.95676,1,1
-0.21596052,1.252159037,-1.508848684,0.190231534,1.499045481,0.558859578,22,56990.34633,1,0
0.937477493,-0.122968947,-0.414386716,-0.045043534,0.434476651,1.072711305,41,35115.49138,0,0
1.635066395,-0.366717669,0.510439978,2.518950207,-0.317640465,0.252995214,52,59289.07698,0,0
1.311693449,-0.346863988,0.35485654,0.126738434,0.423677502,1.909132537,45,68314.33148,0,0
-1.092141593,0.858373232,-0.507667849,-0.379079649,-0.593314162,-0.720436218,47,30000,0,0
-0.253676078,0.36518104,-0.274243508,0.101131785,1.251379902,0.097968546,36,58994.93632,0,0
-0.345164705,0.291283666,-0.447210737,1.019955043,1.015298602,0.845849401,23,58577.73086,1,0
0.489254535,0.795234249,-0.278464714,-0.049628389,0.373390067,-0.949777854,66,46279.99873,1,1
0.686353555,-2.051052408,0.423234803,0.684728359,0.611692047,0.06228758,62,71406.25079,0,1
-0.838892674,0.310068824,-1.967537085,0.396045964,-1.47719621,0.66403989,56,74162.87743,0,1
0.067838514,0.218568889,-0.074349515,-0.290415577,1.466945107,0.92919986,36,87212.08835,0,1
-2.019927332,1.668808081,0.349975536,0.110875799,-0.099357821,1.141843241,68,59577.02865,1,1
1.441945006,-1.528587982,-0.570484686,1.598922114,1.025045649,-0.869062868,48,79372.67766,1,1
-0.512374241,1.557186632,-0.479333044,0.243078295,0.749842224,0.288258395,61,47711.18506,1,1
0.05586394,0.075409129,-0.450394441,-0.986021024,1.009714768,-1.314911061,28,54432.14438,1,0
-0.309649714,0.488989531,-0.479049974,-0.319510427,-1.04776295,-0.724374211,34,70192.21726,0,1
1.146027575,1.675918788,0.005883778,-2.11424725,-0.920499342,-0.174113088,34,50159.48132,0,1
-2.837506441,0.560761268,0.129002758,0.137398707,2.248274769,1.144027584,67,57567.35618,0,1
-0.016610342,0.400368289,-2.100514316,1.312062344,-1.519342073,0.527915236,32,72593.34045,0,1
-0.105818757,0.242291186,0.652880371,-1.341405768,-1.097610354,0.040091002,23,59909.28992,1,0
-0.453636388,-0.483478135,-0.289998884,0.149732735,0.043243997,0.448656711,49,46205.42833,0,0
1.726226546,-0.028489125,1.932963175,0.985431806,0.044979727,0.52120389,57,51156.71587,0,1
-0.887329459,-0.715512766,-1.191648539,1.091138633,-0.540018077,0.369023366,28,55899.04947,1,0
0.771796177,-0.044566899,-0.867314509,1.279801172,0.616078872,-0.575076955,30,68813.22776,1,0
0.356252789,-2.335930697,-0.202908979,-1.868253831,0.902083438,-0.956689598,34,55126.15218,0,0
1.261519253,0.429039568,0.41322545,0.504930955,-0.018167633,-0.223290361,45,30000,0,1
-0.667189085,-0.121737254,-1.950767327,-1.505565185,-0.26848986,-0.793861152,66,71794.11357,0,0
-0.732968899,-0.336203737,-0.829100052,-0.998332137,-0.02226219,0.621278253,35,69681.66039,1,0
1.096069907,0.219758084,0.591320161,0.82112226,-0.497360792,1.528956165,45,44016.86958,0,1
0.425321308,-1.433563923,-0.948123946,0.158047122,-1.698236942,0.563640504,65,43000.44176,0,0
